         7002162 function calls (6892138 primitive calls) in 114.350 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/configTools.py:147(register_option)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_sputils.py:95(to_native)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:1945(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:2139(DictCompiler)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otBase.py:81(BaseTTXConverter)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1101(pad_token)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/ttCollection.py:10(TTCollection)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/intTools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'data_ptr' of 'torch._C.StorageBase' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/sfnt.py:198(SFNTWriter)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/huggingface_hub/utils/_runtime.py:251(get_torch_version)
        4    0.000    0.000    0.000    0.000 {method 'getpalettemode' of 'ImagingCore' objects}
        5    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/dataclasses.py:433(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:103(__eq__)
        2    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/PpmImagePlugin.py:163(PpmPlainDecoder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_n_a_m_e.py:494(NameRecord)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:1824(writeMarkers)
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_base.py:124(shape)
        3    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        2    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/__init__.py:942(AxisDescriptor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:154(VarComponent)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:1257(MultipleSubst)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_tight_bbox.py:37(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/__init__.py:1229(LocationLabelDescriptor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/multiVarStore.py:28(OnlineMultiVarStoreBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/sfnt.py:486(DirectoryEntry)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/widgets.py:38(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:1826(UnpicklerWrapper)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1767(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:633(set_snap)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/collections.py:738(_get_default_antialiased)
        4    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_k_e_r_n.py:103(KernTable_format_0)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/types.py:21(Range)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/__init__.py:1339(RangeAxisSubsetDescriptor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_g_l_y_f.py:1728(GlyphComponent)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/fixedTools.py:42(fixedToFloat)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/layout_engine.py:125(execute)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/__init__.py:146(_DType_reduce)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/mpl_toolkits/axes_grid1/axes_divider.py:552(get_subplotspec)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/classes/graph.py:476(__len__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_h_m_t_x.py:14(table__h_m_t_x)
        9    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:2123(_shape_dispatcher)
        2    0.000    0.000    0.000    0.000 {built-in method select.poll}
        2    0.000    0.000    0.000    0.000 {method 'token_to_id' of 'tokenizers.Tokenizer' objects}
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:2936(handle_single_axis)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/gridspec.py:122(set_height_ratios)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/lib/_stride_tricks_impl.py:355(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/transformPen.py:7(TransformPen)
        8    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/ssl.py:1084(_checkClosed)
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cbook.py:100(__call__)
        5    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BytesIO' objects}
        2    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:2490(parseImpl)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/boundsPen.py:9(ControlBoundsPen)
        4    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/contextlib.py:763(__enter__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/varStore.py:471(_EncodingDict)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:583(Index)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/_subclasses/schema_check_mode.py:62(SchemaCheckMode)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/multiarray.py:560(can_cast)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/basePen.py:188(DecomposingPen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/recordingPen.py:143(RecordingPointPen)
        9    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/multiarray.py:1050(unravel_index)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/E_B_L_C_.py:363(EblcIndexSubTable)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_base.py:69(ndim)
        3    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:517(isbuiltin)
       12    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:414(get_image_magnification)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:1673(_get_restore_location)
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/basePen.py:150(NullPen)
        6    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        4    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/figure.py:79(__init__)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colorbar.py:1294(_short_axis)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/PpmImagePlugin.py:57(PpmImageFile)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/treeTools.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:1086(get_label)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:631(__enter__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_f_v_a_r.py:45(table__f_v_a_r)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:169(is_date)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/filterPen.py:87(ContourFilterPen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/classifyTools.py:5(Classifier)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/location.py:4(FeatureLibLocation)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1160(unk_token)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/connection.py:295(is_closed)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/classes/reportviews.py:428(__call__)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/E_B_L_C_.py:479(OffsetArrayIndexSubTableMixin)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/_distutils_hack/__init__.py:108(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/etree.py:82(Element)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:280(ChainContextualRule)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/colorLib/geometry.py:54(Circle)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/pointPen.py:268(SegmentToPointPen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:1770(ClipList)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/gridspec.py:603(num2)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:659(start_rasterizing)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/PngImagePlugin.py:286(add)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/http/cookiejar.py:1269(set_policy)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/E_B_L_C_.py:68(table_E_B_L_C_)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/sbixGlyph.py:22(Glyph)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.register}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_h_e_a_d.py:39(table__h_e_a_d)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/_backend_pdf_ps.py:68(__init__)
        3    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/psCharStrings.py:554(T2WidthExtractor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:470(TopDictIndexCompiler)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colorbar.py:970(set_alpha)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/cookies.py:435(get_policy)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/pointPen.py:82(BasePointToSegmentPen)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_sputils.py:336(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/__init__.py:1050(DiscreteAxisDescriptor)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:248(IntValue)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:2626(ClassDefBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:445(Verbatim)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otBase.py:1386(ValueRecord)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:453(FloatValue)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/errors.py:73(ShouldBeConstant)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/pointPen.py:529(DecomposingPointPen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:389(IndexCompiler)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/classes/graph.py:444(__iter__)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:1140(_argsort_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/lookupDebugInfo.py:7(LookupDebugInfo)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/loggingTools.py:481(LogMixin)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:3567(_ndim_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/ast.py:156(Element)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_mixed.py:8(MixedModeRenderer)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_tight_bbox.py:31(<lambda>)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/cookies.py:87(get_new_headers)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:859(VarStoreData)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/E_B_D_T_.py:529(BitmapPlusMetricsMixin)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/V_O_R_G_.py:6(table_V_O_R_G_)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/Image.py:3742(register_decoder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:460(_cpu_deserialize)
        1    0.000    0.000    0.000    0.000 {method 'islower' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/feaLib/ast.py:1543(ValueRecord)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/gridspec.py:69(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/PngImagePlugin.py:283(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/utils/import_utils.py:313(is_torch_available)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/filterPen.py:13(FilterPen)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/sfnt.py:532(WOFFDirectoryEntry)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/designspaceLib/statNames.py:41(StatNames)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/errors.py:157(UnsupportedFormat)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/cffLib/__init__.py:2712(IndexedStrings)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/colorLib/table_builder.py:75(TableBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_c_m_a_p.py:1123(cmap_format_12_or_13)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:5567(__del__)
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_has_sorted_indices}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:286(Flags32)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/errors.py:109(FoundANone)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:1823(CFF2Index)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/loggingTools.py:437(CapturingLogHandler)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_base.py:314(format)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/sbixStrike.py:24(Strike)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/linalg/_linalg.py:495(_unary_dispatcher)
        6    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/contextlib.py:552(__enter__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/S_V_G_.py:53(table_S_V_G_)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/gridspec.py:100(set_width_ratios)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:666(stop_rasterizing)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colorbar.py:150(__init__)
        4    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/email/feedparser.py:124(__iter__)
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:1760(ClipBox)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_csr.py:160(_swap)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py:1460(_searchsorted_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/loggingTools.py:22(LevelFormatter)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:1319(PairPosBuilder)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:1575(Done)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1154(eos_token)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/functools.py:965(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_f_v_a_r.py:117(Axis)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:400(VarCompositeGlyph)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/E_B_D_T_.py:40(table_E_B_D_T_)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:552(ContextualMorphAction)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:1707(dtype)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/utils/decorators.py:105(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/standardGlyphOrder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:1438(SinglePosBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/varLib/merger.py:1214(VariationMerger)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/filterPen.py:168(_DecomposingFilterPenMixin)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:1177(SingleSubst)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:319(_iter_collection_uses_per_path)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otTables.py:1332(ClassDef)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:1080(MarkMarkPosBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/otlLib/builder.py:1255(ClassPairPosSubtableBuilder)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otBase.py:1335(ValueRecordFactory)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/ttGlyphSet.py:194(_TTGlyphGlyf)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:1638(get_minor_locator)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/BmpImagePlugin.py:321(BmpRleDecoder)
